index,IBM,OMC,MCHP,CI,SLB,CAH,STT,CVX,ITW,DGX,WY,JNJ,BBY,EBAY,TECH,COF,PGR,AMGN,KLAC,LIFE,QCOM,MXIM,APH,TDW,HP,UTX,WMT,GD,DE,HIG
2000-01-18 05:00:00+00:00,-0.0350726702276223,-0.0257185292879889,-0.01130977900063,-0.0203609226489148,0.0743982900538587,-0.0496326242024097,-0.0329479380893494,0.0262053450412108,-0.0444938509986272,0.0179109265665303,-0.0395817891637034,-0.025677086351898,-0.0045714365325806,0.0417184535672916,0.001785980531288,-0.106993653872491,-0.0080465342512141,0.0109195232180888,-0.0551144683148745,0.115831815525121,-0.0093023926623141,-0.0013835361432157,0.0265395552346117,0.064887622205875,0.0,-0.016790517912991,0.0163229740319304,-0.0297110386532751,-0.0235921820168201,-0.045296274915176
2000-01-19 05:00:00+00:00,-0.0005409791854953,0.0392977874143696,0.022493076050015,-0.0199766930776599,-0.0066256749721374,0.0315758404551669,-0.0016353233407304,-0.0154586999431308,-0.0029083878959568,-0.0059347355198147,-0.0471014500050986,0.0068213088507382,0.0371037502033773,0.0303588440255265,0.0275717714752251,0.0307266308620764,-0.011738283764549,0.0416904270542089,-0.0152380226881165,0.0164652630155162,0.0525146905231537,0.0728356893657227,-0.0095694510161505,-0.0087642979935882,0.0367495422087414,-0.03342083196035,-0.02409755157906,-0.0207198149736167,-0.0160431248405755,-0.031893363775954
2000-01-20 05:00:00+00:00,0.0537253993561633,-0.0379626737314007,0.0399675370487307,-0.0195605258544944,-0.0191760430143368,-0.084967282249564,-0.0057447839568922,-0.0050159703890946,-0.0225831885051191,0.0059347355198147,0.023347363996991,-0.0143788851868178,-0.0313927124078628,0.0743563021358762,-0.0169223585986265,-0.0233246725664089,-0.0341834668210907,-0.0026423768938288,-0.0166588859866392,0.0969680485144018,0.05958082229174,-0.024573090494731,-0.0056247637247652,-0.103796793681644,-0.0666025053584223,-0.0229176696813971,-0.0167244429411948,-0.0312720917442748,-0.0176755111587221,-0.0265848338110613
2000-01-21 05:00:00+00:00,-0.0051413995004185,0.0132540044931755,-0.0577703858759993,-0.018272933676732,0.0239131432986062,-0.0272045162390331,0.0147061473896963,0.0120414950368124,-0.0079761140700087,0.0,-0.0174592213717686,-0.0090059493355951,-0.0080046167826135,-0.0288166632338927,-0.0199115047841012,-0.029942356615078,-0.0151518050206017,0.0393224722467487,0.0156865961676997,0.168863190989271,-0.0045088643214681,-0.0910974300247025,-0.0394463631066913,-0.0058766084889851,0.0404913613547366,0.0218872728875006,-0.0079681696491764,0.0038046970436638,-0.0306430661120856,-0.0387770714817148
2000-01-24 05:00:00+00:00,-0.026640384555864,-0.0314302033069511,-0.0229017642866838,-0.0358400133760339,-0.0277928765841944,-0.0218190473946396,-0.0246317871896657,0.0028189678700316,-0.0181823190831905,0.0019704439872989,-0.0460541843505569,-0.0706345403878519,-0.0530472033315248,-0.0983713387795682,0.0138611653651539,0.0,0.0066571810291788,-0.0756230693015274,-0.0716088527188639,-0.0490479293467843,-0.100423294079861,0.0242695709144583,-0.0075726066539649,-0.0482991256130392,-0.0160003413464409,-0.0103627870355467,-0.0608121393967576,-0.0613369007433078,0.0154389031516513,0.0195764816250978
2000-01-25 05:00:00+00:00,0.0121022261098371,-0.0143690464046342,0.0415938972988368,-0.0061002367821396,-0.012714107695623,-0.031116387196453,0.0359222297053572,-0.0028189678700316,-0.0279087881170765,0.0097943975922874,-0.0504308536268923,0.01776508600536,0.0356756026207639,0.0080321716972644,-0.000444148352849,-0.0261754744046474,-0.0298242403107141,0.001875496474156,0.0349933034885916,-0.0613983162457448,0.0615898526024976,0.0502954160559721,-0.028267406722069,0.0324572101473812,0.0053619431413851,-0.0534886849509864,0.0313833287059451,0.0133691830821343,-0.0083916576362481,-0.0162870049746995
2000-01-26 05:00:00+00:00,-0.0222113837627145,0.0338785787492748,-0.0473245720078221,0.0173314563516405,-0.0098912774787427,-0.0012650223065868,0.0362244330918209,-0.0091884260544059,0.0114644298906992,0.115831815525122,0.00066104327903,-0.0215062052209634,-0.0320502210064473,0.110727903606946,-0.0296061897111217,0.0457396800510117,-0.0019550348358032,-0.0786863683808328,-0.0591928091190885,-0.0540672212702757,-0.178837699592107,-0.0428679002271757,0.0146617546662897,-0.0365894474322919,0.0106383982050557,0.0021953905634362,0.0203880660386631,-0.0026595760357586,0.024966622730461,0.0243321006595307
2000-01-27 05:00:00+00:00,-0.0287516414524616,-0.0066845168687237,-0.0355740617950593,-0.004304784951632,-0.0059820716775469,0.0037902761737811,0.0236923577250963,-0.0399913804113909,-0.0093701882875842,-0.0870113769896297,-0.0207317845310424,-0.0304437514147233,-0.0133578185325476,0.0019512201312617,-0.0163005300739023,-0.010486987495248,0.0126399349358204,-0.0438282239691805,-0.0249752835760768,-0.18024039059013,-0.0376168635713068,0.0417175933518688,-0.0146617546662897,-0.0459689319415562,-0.0295323475650173,-0.0323147894703713,-0.0422525497354016,0.0013306721857047,0.0041011677442144,0.0
2000-01-28 05:00:00+00:00,-0.017768374182431,0.0153081192326558,-0.0655154454070246,0.0017241383581403,-0.0408219945202557,-0.0139684810895373,-0.0495457365514298,-0.020975180201332,-0.0383842430083154,0.0187622764555231,0.041042477378606,0.0438467815420633,-0.0424533162523395,-0.0417971286784615,-0.0625353608448291,-0.0352526925557637,-0.0404194990428959,-0.0279195470110318,-0.011125942583365,0.0327227559908678,-0.0815716536938114,-0.0580502479727665,-0.048051948446652,-0.0043668191663401,-0.0137176362287992,-0.0546965875192584,-0.0845264287549843,0.0053050522296933,-0.0234655349260056,-0.0442332549768256
2000-01-31 05:00:00+00:00,0.0055866067086398,-0.009956935894797,0.0775146294523728,-0.0112604048183798,0.0175533675809012,-0.021978906718775,0.0180893646701126,0.0128770056601821,0.0172418064345061,0.0110906866941582,-0.0289875368732524,0.0183222421257456,-0.0258412311838874,0.0167958264730439,0.0291148482227595,0.0231313320234192,0.0020100509280238,0.0648630622027158,0.0403743717095972,0.0623984057616704,0.138266997370357,0.0189292804681638,-0.0100779597813494,-0.0043859719432544,0.0379449315641236,0.0130720815673526,0.0034305350967893,-0.002649008171577,-0.0240294247268356,0.021541843774755
2000-02-01 05:00:00+00:00,-0.0231061279902516,0.0282820560206778,0.0009537435153097,0.0017406444777838,0.0460081139088437,0.0434851119397388,0.0238748344289199,-0.0052751590976383,0.0137933221323356,-0.0148150857851408,-0.0021810259463599,-0.0146308388937859,0.0397743254878118,0.0053156271343874,0.0281352523786023,-0.02001606470647,-0.0040241502997249,0.0251175995312911,0.0335433091075155,0.0159403281435191,0.0692028231988289,0.0306447079325358,-0.006466535235746,0.0303053494953289,0.0210534091978323,0.014068227332201,0.0694493882718712,0.0248866805794661,-0.02169282461126,0.017872124766122
2000-02-02 05:00:00+00:00,0.0352878954640428,-0.0170049879209584,0.0205998321390686,0.0257524961024149,-0.0358247265181451,-0.0447931565997544,0.0015209128407063,-0.006754337582703,0.0,0.0018639334380625,-0.0131870042819537,0.0051451785685383,0.0025125641358827,0.0006624710411209,-0.0222213855463655,-0.0093750686654559,-0.0142134372500555,-0.0241759798760297,0.065743880496008,0.0266192862752774,0.0410277044406069,0.0071325603584715,0.0210920244547248,-0.0281099589318932,-0.0317486983145803,0.0011634672632978,-0.00533904097942,-0.0169606153070454,-0.0029282597790882,0.0191393402106974
2000-02-03 05:00:00+00:00,0.0319550611699988,-0.0079470616925316,0.0785450287954168,0.0126317469059005,-0.0060975798681184,0.0013080446600155,0.0173262338059104,-0.014506257910881,0.0156824960006174,0.0257367146440499,-0.0269074529199242,-0.0244910200082957,0.0441789633766279,0.088665637085656,0.0217536951488775,-0.0174192844720649,-0.0154562582366919,0.0039138993211356,0.021995693551184,0.0800427076735364,-0.0185058661977076,0.0319467674413527,0.0045269429957768,0.0109052334822626,0.010695289116748,-0.0152316945954989,-0.023836448154511,-0.0212773984472849,-0.0373456393588514,0.0295741397824765
2000-02-04 05:00:00+00:00,-0.0139562114937988,-0.002663117419484,-0.0241747610870986,0.0157745072538322,-0.0300074247739977,0.0296222560313431,-0.0349579669193156,-0.0360038887560021,0.0010368067284405,0.0215448189867757,0.0,-0.0105741166518305,0.089509255093116,0.0186135665139897,-0.0196841250398201,-0.0144813471947107,0.0010378828124197,0.0097956159151326,-0.0037841564872467,0.0473557866822887,-0.0130153681120708,0.0240798327066893,0.0143500220298067,-0.0649724547525383,0.0026560440581162,-0.033616610798985,-0.0132452267500209,-0.0203673028244333,-0.0045766670274121,0.0272331504583589
2000-02-07 05:00:00+00:00,-0.0130578569174569,-0.0202027073175195,0.0241747610870986,0.0049301661078589,0.0197614334999594,0.0088440247964531,-0.0093240768751226,0.0063443938223297,0.0041365105517803,0.007079675588062,-0.0465200156348931,-0.0106871246184364,-0.0346209897877063,0.0088836829432326,0.0176549352387205,-0.0156469248523319,0.0,0.0681776442359157,0.0335526888889763,0.0474982234189989,-0.0295442463067248,0.0433614480888433,-0.01615834078659,0.0069204428445739,0.044105721849923,-0.0098160297376566,-0.0156778127192299,-0.0235958205966824,0.0106464883944879,-0.0458095360312942
2000-02-08 05:00:00+00:00,0.0428547953119473,0.0321312781827938,0.0222330189400088,-0.019868203216725,-0.0197614334999594,0.0309622256039668,0.0502388745136297,-0.0095317491056938,-0.014553271410036,0.0087796876520456,0.0223670301468961,0.0099275347604175,0.0390021578032691,0.0011785505194446,0.0458095360312942,-0.0149380371088665,-0.0093799541298151,0.0187563663075032,0.0226194941689135,-0.0022839751078302,0.0418409654478733,0.0571197657501257,0.0099055289894023,-0.0185620178600598,-0.0309303006913586,0.0061463008486941,0.064467976888662,-0.0342890734786323,-0.0307243829310164,-0.0645385211375711
2000-02-09 05:00:00+00:00,-0.0158817525529438,0.0202158824612928,0.0038974084199905,0.0296562095828881,-0.0418291541963969,-0.0234433931899396,-0.0447892697460652,-0.0431871952265359,-0.0073568382257081,0.0104348772925795,-0.0331391271288073,-0.0300832558527233,-0.0424170729033389,-0.0347548460530485,-0.0188329483330918,-0.0656539702214372,-0.0406038682242649,-0.0537599398808375,-0.0282077440057238,0.0007619047987619,-0.0425908717447339,-0.0484617030070114,-0.0300158959402657,-0.040626853530271,-0.0373376704376445,-0.0073801072976227,-0.0278988051380553,-0.0295006643966977,-0.0015612805669524,-0.0583355770129637
2000-02-10 05:00:00+00:00,0.0169316214157806,-0.0038809880537069,0.0450183917820208,0.0240588990076933,0.0344490468987742,-0.0176326986509561,-0.0172283039601773,0.0238467264742805,-0.0387145121806904,0.0068965790590604,0.0012026459657605,-0.0245751566851409,-0.0068650155196796,-0.0098040000966213,0.0573358378965816,-0.0438026226583927,-0.0265208913799659,-0.0245466870009379,0.038051606932255,0.0007613247417594,0.0266485051097405,0.0349010520087649,-0.014883995699237,0.0335762955336043,0.0451603961188534,-0.0099256397999698,0.0,0.0104245173358839,-0.0645385211375711,-0.0214293914558987
2000-02-11 05:00:00+00:00,-0.0325275277395205,-0.0078074567054775,-0.0410313966778628,0.0125985918363218,-0.0106383982050557,-0.0441630206175097,-0.0071343941138746,-0.0372697468064205,-0.0232955626035221,-0.0296447165849969,-0.0133093313687804,-0.0166734081673667,-0.0138730548682475,-0.057013538794422,0.0132679027440803,0.0037243990909825,-0.0330138120724435,-0.0400616863991266,-0.0279275383598261,-0.0685037543336442,-0.0364488097080331,-0.0392207131532807,-0.0065820641956406,-0.0142520227072014,-0.0075169238285605,-0.0355367342767874,-0.0242302602968909,-0.0179377006866672,-0.0356271776431512,0.0
2000-02-14 05:00:00+00:00,0.0059443568715185,-0.0078688930619108,0.0309303006913586,0.0007821666413621,0.0346855579878902,-0.0255561991853779,0.0047619137602437,-0.0025708694222093,-0.0181205411131948,-0.0196610443991569,0.0157102929063182,0.0154411844883775,-0.0128882861923523,0.0045528533929148,0.0193690265689419,0.0165902422601967,-0.0353393664453092,0.0380655245078847,-0.0127820736813309,-0.0057213069836095,-0.0378277443909623,0.0161460051683395,0.210230344911031,0.0236417630570402,0.0386148361277798,0.0392704038288363,0.032897703507059,0.0030120504699917,0.0716376151661842,-0.025595547188964
2000-02-15 05:00:00+00:00,0.0075147965024866,-0.0059425727868029,-0.0269591386118595,-0.0078493338644545,0.0717439048588409,-0.031836598811275,0.0157112422651453,0.0487837125773405,0.0673915901199775,0.0071942756340268,0.0283706971292159,0.0270501775330256,0.0011785505194441,-0.037016784083316,0.0383167740033183,0.0807455965757442,0.0739366659434531,0.0,0.0300051638635788,0.230330775980315,-0.0039416684853321,-0.0085558359016646,-0.0845124169219913,0.0434353990317722,0.0396091380950456,0.0413684290486427,-0.0196084713883771,-0.0015048911794206,0.0394062017617212,0.0452565915881209
2000-02-16 05:00:00+00:00,-0.0107527917762615,-0.0558347869094398,0.0039554543087798,-0.0039478930075853,0.0114724011622371,0.0167367923555242,-0.0101841851629993,0.0123173975665561,-0.0118217389651667,0.0089206657583793,-0.0023337233462204,0.0023520199004307,0.0358627211609051,-0.0539549941224111,0.0117038175971418,0.0150630463110955,0.0143728289577592,0.0714695642206502,0.0291310191893031,-0.0480092191863601,-0.03783147322285,-0.0677170794642534,0.0335409764155585,0.0089087448891094,0.009661910911737,-0.0021887032517652,-0.071825734571255,0.0015048911794206,-0.02821503780046,-0.0378764842904982
2000-02-17 05:00:00+00:00,0.0118217389651667,-0.0517356743991888,0.0331047802895839,0.0063091691932646,0.016965534158297,-0.0111266794647573,-0.0214890879419256,-0.0007714065694957,-0.0043337012571189,0.0035461030067507,-0.0164903618994154,-0.0078616757113998,-0.0102799306197494,0.0321706064558942,0.0600411163324326,-0.023530497410194,0.0130863372428935,0.040249420785746,0.0308772385644396,0.0269558099885279,0.064333413968356,0.0293552515308249,-0.0244311825666612,-0.0178975694575425,0.0143200537747483,0.0376515062036886,-0.0773866636154206,0.0369045569354509,0.0126383988717227,0.0
2000-02-18 05:00:00+00:00,-0.0381102188692539,0.0503341324738997,-0.0435476487918329,-0.031951599806602,-0.0056232575543626,-0.0155041865359653,-0.0477850379414795,-0.0202683305744245,-0.0186306758631298,-0.0214677296241064,-0.0764860945586894,-0.0223472986919964,0.0271817414223521,-0.0566322578023124,-0.0826401926918843,-0.0631789016215314,-0.0308055162279972,-0.0199923360113896,-0.0845573880280632,-0.0602922302561204,0.0340297485863115,-0.0078881728490065,-0.0420937564253858,-0.043836314813178,-0.0610690333488213,-0.0328668080803523,-0.0245649068242826,-0.0294138852062935,-0.0335226920386433,-0.0279608149976434
2000-02-22 05:00:00+00:00,-0.0139706100136321,-0.0327898228229904,-0.0105530738771296,-0.0155422351494154,-0.0170846055514129,0.0238607811269067,0.034014062926925,-0.006584169163843,0.0240448742540025,0.0196962499757243,0.0548766102258345,0.0152185556312432,-0.024888162435253,-0.0206041137320314,-0.0170501300119419,-0.0164387263431602,0.0177191789851037,-0.0549089721617282,0.0520062754502533,-0.116724274308141,-0.0294249821995631,-0.0112218372190149,-0.0190978026565887,-0.0023612761856797,-0.020356937068744,0.0212522756596591,0.0091205843968089,0.0265111255483319,0.0382212128201975,-0.0018921481520379
2000-02-23 05:00:00+00:00,-0.0210414359460769,0.0906881841214888,0.0478500722137958,-0.0107750731679586,-0.0106025089592645,-0.0055632966853287,-0.0331705369384858,-0.0327678034238987,0.0234802676088428,0.0070671672230924,-0.0295588022415445,-0.0323129889905438,-0.0150031665920487,0.141215548380929,-0.0022035541212233,-0.0261208880756358,0.0010970928143727,0.0567303386897597,0.0094484515605,0.0094787439545438,0.117612866337502,0.0521302210961547,0.0190978026565887,-0.0287789645500434,-0.02604313853602,-0.014117881545785,-0.0222960055553734,0.0029027596579616,-0.0382212128201975,-0.0095148196413386
2000-02-24 05:00:00+00:00,0.0193517706609505,-0.019379156416707,0.0846995103518933,-0.0270286723879192,0.0592556962090933,-0.02542509836581,-0.0204436421458141,-0.0250203113289329,-0.0464195585550957,-0.0124005131984548,-0.006269613013595,-0.0436310813594041,-0.0379192348622937,0.0570866804013761,0.0727085573142707,0.0533705305230114,-0.0266682470821618,0.0155558692386375,0.0068908762197592,-0.0990909026442308,-0.0502548169169161,0.0788724947740382,0.0162050454473794,0.0498323737478756,0.0589158835365948,-0.0361921285934166,-0.0601273979725949,-0.0204985215483413,-0.0397403286495144,-0.0057526524894497
2000-02-25 05:00:00+00:00,-0.0485083549524061,-0.0420316777589322,-0.0524579116879909,-0.0137933221323356,-0.0212283006198541,-0.0144094712201519,-0.0121213605323449,-0.0053333459753632,-0.0697824491039691,-0.0017841217935017,-0.0075757938084577,-0.0234284034632557,-0.0752234212375873,-0.083911972250343,-0.024266421371471,0.0160003413464414,-0.0170361871525677,0.0136875939292391,-0.059123551486076,0.100661994876272,-0.0446470051603702,0.0158406607073793,0.0201011793210872,-0.037740327982847,-0.0328727450005748,-0.0160994189341812,-0.0056497325421189,0.0161412161793852,-0.0016906174779074,-0.0472528848505456
2000-02-28 05:00:00+00:00,-0.0113062793217251,0.0298115664241569,0.043122519021332,0.025708356710207,0.0366341331797804,-0.0043636432877729,0.026645323657859,0.0480795797844547,-0.0095238815112552,-0.0253178079842895,0.0188329483330918,0.0182693206532276,0.0764304219876224,-0.0385312956837138,0.0762261603021823,0.0665206823415621,0.0393088227616913,-0.0721439507121282,0.0170475090617668,0.0031347988053722,0.0700900737315804,0.005798026114971,-0.0049875415110394,0.0071856596608741,0.0403077234880929,0.0197781477916434,0.0375304643934093,0.0029069787913091,0.0,0.0076506589305226
2000-02-29 05:00:00+00:00,-0.023615993071342,0.0289485041052382,0.158082164812562,-0.0008463817686807,0.0610477231555162,-0.0386377927054142,-0.0110875336269327,0.0017420439916398,-0.0108239180610106,0.0054794657646253,0.0209238402734622,-0.0103987072208982,0.0482730565133345,-0.0117852317246223,0.0431173134684313,-0.0284538024177277,0.0473206561900721,-0.0036595224914313,0.110162033928253,0.0562886216654288,-0.0063003358562507,0.0429696865777141,0.0637569658027513,0.0780212055608964,0.0505522791628312,-0.0024509816191398,0.0608653439840969,0.0043446846040113,-0.0326770260263003,0.0080321716972644
2000-03-01 05:00:00+00:00,-0.015437169786539,-0.0019926941167103,-0.0085243781160908,-0.0196671580644221,0.103582285797656,-0.057693316233018,-0.0086133176781153,0.0074696892600103,0.025075940768212,0.0445309548100359,0.0405783594843321,0.01898245091229,0.0102916860365481,0.0403197763796248,0.0298598206138596,0.0234910130755988,-0.0190885965625229,-0.0469880054873553,-0.0343263717973032,0.0490718939923971,-0.0241660658471838,-0.0478252055541111,0.0672712966036535,0.0785132656216385,0.0093458624182374,-0.0024570036930522,0.0025641039689374,-0.0204386676772743,0.0343676435042077,0.0
2000-03-02 05:00:00+00:00,0.0288275098461233,-0.0160861377516239,-0.0016165538599581,-0.032473235060781,-0.0030557701394773,-0.0032154368539743,-0.0008654262764284,0.0058301476920901,0.0,0.0034782643763247,-0.0165098089638125,0.0076628727455689,0.0379509829097913,0.0053440340942714,-0.0608792367127817,-0.0217946598274201,-0.0437706630553283,0.0038352428693597,-0.0431428815976789,0.0181442521234034,-0.0501580057131053,-0.0369435151916839,-0.0387529862972338,0.0161946859199804,0.0498969711446233,0.0,0.035223767218806,-0.029942356615078,-0.068148633361671,-0.0202027073175195
2000-03-03 05:00:00+00:00,0.0529847288852885,-0.0246250473053893,0.0852436503514396,0.0168071183163816,-0.0374166795798754,0.0332572217564824,-0.0008661758878494,-0.0150418809437403,0.0359042618932741,0.0240148762038741,0.0165098089638125,-0.0102302682508144,0.077934158838513,-0.0040053458086744,0.0047984736985524,0.0284062541597332,-0.0112487125358705,0.0151955514662108,0.143378082344972,0.0713874204299776,-0.0022718676943176,0.0456976745837388,0.0,-0.0472852729900115,-0.0088889474172462,0.0194890455874841,0.0399810971838348,-0.056264838586138,0.0072072384049493,0.0121705356202551
2000-03-06 05:00:00+00:00,-0.0560122819093261,-0.0822380982369726,0.0410418485261976,-0.0366275869849195,-0.0176286616518588,-0.0220481372217627,-0.0236749330282686,-0.0075390771731651,-0.0183702066017495,0.0447464870056225,-0.0188907624695545,-0.0339902002285522,0.0289585887049455,0.0778277532562539,0.0630714330437749,-0.0250221561754929,-0.0392207131532816,-0.0267456914190829,0.008254129044892,-0.0136144728481504,0.0105581674613946,-0.0078125397367934,0.0015186031771898,-0.0105821093305369,0.0110988930680489,-0.0356084274673676,-0.0586965529951908,-0.0277116347083379,-0.0181164375053027,0.0
2000-03-07 05:00:00+00:00,-0.0030367469434731,-0.0289875368732524,0.0297816644437221,-0.0465633460073249,0.0611475722193768,-0.0539787609225688,-0.0669667849384688,0.0903840614682689,-0.0270127992460685,-0.0447464870056225,-0.0401269639605775,-0.0509200904272573,-0.0788131489301645,0.0073983074814449,-0.0803330119800387,-0.0645385211375711,-0.0154122789948867,-0.0567211597883821,0.0007145409378681,-0.119824936149393,-0.0405719632650463,0.0098338418321262,-0.0473875064722051,0.0538432320208231,0.0282935086426122,0.0099503308531683,-0.0424501033854501,-0.0217218231468359,-0.118240178521488,-0.0327898228229908
2000-03-08 05:00:00+00:00,0.0299602995958743,-0.0205351162807296,-0.0388055744217954,-0.0009537435153088,-0.0538982452644667,0.015012792389185,-0.0337706958785828,0.0007404665277235,0.0362400850151436,0.0085060932769947,0.0543283860667456,0.0526915700756394,0.0221178052536191,0.122413304040546,-0.0138542030796618,0.0125337361472564,-0.0340187659802898,0.0062101850182791,-0.0613689463762919,0.002205072558314,0.0085570339329796,0.0172471167705446,-0.0598293931462957,-0.0602466690560304,-0.0528757520479481,-0.0149628726767124,0.0091563752859866,0.0266682470821613,0.0997894706083708,-0.0062696130135955
